time,country,size,is_holiday,days_to_next_holiday,days_since_last_holiday,business_days_in_month,lockdown
2020-04-11,UA,15,0,6,34,27,1.0
2020-04-12,BY,25,0,16,35,29,1.0
2020-04-12,HU,26,1,1,2,27,2.0
2020-04-12,MD,1,0,16,35,29,2.0
2020-04-12,PL,27,1,1,97,28,2.0
2020-04-12,RO,17,0,5,79,27,2.0
2020-04-12,SK,4,0,1,2,28,2.0
2020-04-12,UA,5,0,5,35,27,1.0
2020-04-13,BY,16,0,15,36,29,1.0
2020-04-13,HU,26,1,18,1,27,2.0
2020-04-13,MD,1,0,15,36,29,2.0
2020-04-13,PL,16,1,18,1,28,2.0
2020-04-13,RO,28,0,4,80,27,2.0
2020-04-13,SK,4,1,18,3,28,2.0
2020-04-13,UA,12,0,4,36,27,1.0
2020-04-14,BY,8,0,14,37,29,1.0
2020-04-14,HU,29,0,17,1,27,2.0
2020-04-14,MD,1,0,14,37,29,2.0
2020-04-14,PL,77,0,17,1,28,2.0
2020-04-14,RO,29,0,3,81,27,2.0
2020-04-14,SK,19,0,17,1,28,2.0
2020-04-14,UA,10,0,3,37,27,1.0
2020-04-15,BY,17,0,13,38,29,1.0
2020-04-15,HU,44,0,16,2,27,2.0
2020-04-15,MD,1,0,13,38,29,2.0
2020-04-15,PL,69,0,16,2,28,2.0
2020-04-15,RO,21,0,2,82,27,2.0
2020-04-15,SK,20,0,16,2,28,2.0
2020-04-15,UA,15,0,2,38,27,1.0
2020-04-16,BY,4,0,12,39,29,1.0
2020-04-16,HU,36,0,15,3,27,2.0
2020-04-16,MD,1,0,12,39,29,2.0
2020-04-16,PL,72,0,15,3,28,2.0
2020-04-16,RO,49,0,1,83,27,2.0
2020-04-16,SK,17,0,15,3,28,2.0
2020-04-16,UA,15,0,1,39,27,1.0
2020-04-17,BY,30,0,11,40,29,1.0
2020-04-17,HU,40,0,14,4,27,2.0
2020-04-17,MD,1,0,11,40,29,2.0
2020-04-17,PL,99,0,14,4,28,2.0
2020-04-17,RO,29,1,2,84,27,2.0
2020-04-17,SK,29,0,14,4,28,2.0
2020-04-17,UA,29,1,2,40,27,1.0
2020-04-18,BY,13,0,10,41,29,1.0
2020-04-18,HU,21,0,13,5,27,2.0
2020-04-18,MD,1,0,10,41,29,2.0
2020-04-18,PL,132,0,13,5,28,2.0
2020-04-18,RO,25,0,1,1,27,2.0
2020-04-18,SK,28,0,13,5,28,2.0
2020-04-18,UA,22,0,1,1,27,1.0
2020-04-19,BY,28,0,9,42,29,1.0
2020-04-19,HU,19,0,12,6,27,2.0
2020-04-19,MD,1,0,9,42,29,2.0
2020-04-19,PL,50,0,12,6,28,2.0
2020-04-19,RO,5,1,1,2,27,2.0
2020-04-19,SK,8,0,12,6,28,2.0
2020-04-19,UA,10,1,1,2,27,1.0
2020-04-20,BY,19,0,8,43,29,1.0
2020-04-20,HU,28,0,11,7,27,2.0
2020-04-20,MD,1,0,8,43,29,2.0
2020-04-20,PL,77,0,11,7,28,1.0
2020-04-20,RO,22,1,11,1,27,2.0
2020-04-20,SK,38,0,11,7,28,2.0
2020-04-20,UA,17,1,11,1,27,1.0
2020-04-21,BY,7,0,7,44,29,1.0
2020-04-21,HU,28,0,10,8,27,2.0
2020-04-21,MD,1,0,7,44,29,2.0
2020-04-21,PL,133,0,10,8,28,1.0
2020-04-21,RO,38,0,10,1,27,2.0
2020-04-21,SK,31,0,10,8,28,2.0
2020-04-21,UA,18,0,10,1,27,1.0
2020-04-22,BY,12,0,6,45,29,1.0
2020-04-22,HU,38,0,9,9,27,2.0
2020-04-22,MD,1,0,6,45,29,2.0
2020-04-22,PL,121,0,9,9,28,1.0
2020-04-22,RO,37,0,9,2,27,2.0
2020-04-22,SK,49,0,9,9,28,2.0
2020-04-22,UA,25,0,9,2,27,1.0
2020-04-23,BY,18,0,5,46,29,1.0
2020-04-23,HU,29,0,8,10,27,2.0
2020-04-23,MD,1,0,5,46,29,2.0
2020-04-23,PL,155,0,8,10,28,1.0
2020-04-23,RO,50,0,8,3,27,2.0
2020-04-23,SK,45,0,8,10,28,2.0
2020-04-23,UA,19,0,8,3,27,1.0
2020-04-24,BY,27,0,4,47,29,1.0
2020-04-24,HU,50,0,7,11,27,2.0
2020-04-24,MD,1,0,4,47,29,2.0
2020-04-24,PL,120,0,7,11,28,1.0
2020-04-24,RO,33,0,7,4,27,2.0
2020-04-24,SK,22,0,7,11,28,2.0
2020-04-24,UA,17,0,7,4,27,1.0
2020-04-25,BY,17,0,3,48,29,1.0
2020-04-25,HU,13,0,6,12,27,2.0
2020-04-25,MD,1,0,3,48,29,2.0
2020-04-25,PL,60,0,6,12,28,1.0
2020-04-25,RO,28,0,6,5,27,2.0
2020-04-25,SK,20,0,6,12,28,2.0
2020-04-25,UA,12,0,6,5,27,1.0
2020-04-26,BY,30,0,2,49,29,1.0
2020-04-26,HU,21,0,5,13,27,2.0
2020-04-26,MD,1,0,2,49,29,2.0
2020-04-26,PL,101,0,5,13,28,1.0
2020-04-26,RO,18,0,5,6,27,2.0
2020-04-26,SK,32,0,5,13,28,2.0
2020-04-26,UA,11,0,5,6,27,1.0
2020-04-27,BY,17,0,1,50,29,1.0
2020-04-27,HU,40,0,4,14,27,2.0
2020-04-27,MD,1,0,1,50,29,2.0
2020-04-27,PL,134,0,4,14,28,1.0
2020-04-27,RO,29,0,4,7,27,2.0
2020-04-27,SK,39,0,4,14,28,2.0
2020-04-27,UA,15,0,4,7,27,1.0
2020-04-28,BY,19,1,3,51,29,1.0
2020-04-28,HU,37,0,3,15,27,2.0
2020-04-28,MD,1,1,3,51,29,2.0
2020-04-28,PL,127,0,3,15,28,1.0
2020-04-28,RO,32,0,3,8,27,2.0
2020-04-28,SK,41,0,3,15,28,2.0
2020-04-28,UA,23,0,3,8,27,1.0
2020-04-29,BY,17,0,2,1,29,1.0
2020-04-29,HU,35,0,2,16,27,2.0
2020-04-29,MD,1,0,2,1,29,2.0
2020-04-29,PL,92,0,2,16,28,1.0
2020-04-29,RO,37,0,2,9,27,2.0
2020-04-29,SK,23,0,2,16,28,2.0
2020-04-29,UA,24,0,2,9,27,1.0
2020-04-30,BY,21,0,1,2,29,1.0
2020-04-30,HU,41,0,1,17,27,2.0
2020-04-30,MD,1,0,1,2,29,2.0
2020-04-30,PL,107,0,1,17,28,1.0
2020-04-30,RO,24,0,1,10,27,2.0
2020-04-30,SK,27,0,1,17,28,2.0
2020-04-30,UA,30,0,1,10,27,1.0
2020-05-01,BY,39,1,8,3,29,1.0
2020-05-01,HU,48,1,30,18,29,2.0
2020-05-01,MD,1,1,8,3,29,2.0
2020-05-01,PL,55,1,2,18,28,1.0
2020-05-01,RO,21,1,31,11,30,2.0
2020-05-01,SK,22,1,7,18,29,2.0
2020-05-01,UA,30,1,8,11,29,1.0
2020-05-02,BY,17,0,7,1,29,1.0
2020-05-02,HU,14,0,29,1,29,2.0
2020-05-02,MD,1,0,7,1,29,2.0
2020-05-02,PL,70,0,1,1,28,1.0
2020-05-02,RO,13,0,30,1,30,2.0
2020-05-02,SK,17,0,6,1,29,2.0
2020-05-02,UA,15,0,7,1,29,1.0
2020-05-03,BY,36,0,6,2,29,1.0
2020-05-03,HU,39,0,28,2,29,2.0
2020-05-03,MD,1,0,6,2,29,2.0
2020-05-03,PL,44,1,28,2,28,1.0
2020-05-03,RO,13,0,29,2,30,2.0
2020-05-03,SK,1,0,5,2,29,2.0
2020-05-03,UA,24,0,6,2,29,1.0
2020-05-04,BY,25,0,5,3,29,1.0
2020-05-04,HU,51,0,27,3,29,2.0
2020-05-04,MD,1,0,5,3,29,2.0
2020-05-04,PL,117,0,27,1,28,1.0
2020-05-04,RO,33,0,28,3,30,2.0
2020-05-04,SK,19,0,4,3,29,2.0
2020-05-04,UA,40,0,5,3,29,1.0
2020-05-05,BY,12,0,4,4,29,1.0
2020-05-05,HU,38,0,26,4,29,2.0
2020-05-05,MD,1,0,4,4,29,2.0
2020-05-05,PL,85,0,26,2,28,1.0
2020-05-05,RO,33,0,27,4,30,2.0
2020-05-05,SK,21,0,3,4,29,2.0
2020-05-05,UA,30,0,4,4,29,1.0
2020-05-06,BY,18,0,3,5,29,1.0
2020-05-06,HU,33,0,25,5,29,2.0
2020-05-06,MD,1,0,3,5,29,2.0
2020-05-06,PL,61,0,25,3,28,1.0
2020-05-06,RO,35,0,26,5,30,2.0
2020-05-06,SK,26,0,2,5,29,2.0
2020-05-06,UA,32,0,3,5,29,1.0
2020-05-07,BY,6,0,2,6,29,1.0
2020-05-07,HU,36,0,24,6,29,2.0
2020-05-07,MD,1,0,2,6,29,2.0
2020-05-07,PL,126,0,24,4,28,1.0
2020-05-07,RO,40,0,25,6,30,2.0
2020-05-07,SK,33,0,1,6,29,2.0
2020-05-07,UA,27,0,2,6,29,1.0
2020-05-08,BY,24,0,1,7,29,1.0
2020-05-08,HU,59,0,23,7,29,2.0
2020-05-08,MD,1,0,1,7,29,2.0
2020-05-08,PL,161,0,23,5,28,1.0
2020-05-08,RO,40,0,24,7,30,2.0
2020-05-08,SK,49,1,58,7,29,2.0
2020-05-08,UA,28,0,1,7,29,1.0
2020-05-09,BY,19,1,55,8,29,1.0
2020-05-09,HU,47,0,22,8,29,2.0
2020-05-09,MD,1,1,55,8,29,2.0
2020-05-09,PL,135,0,22,6,28,1.0
2020-05-09,RO,12,0,23,8,30,2.0
2020-05-09,SK,22,0,57,1,29,2.0
2020-05-09,UA,31,1,30,8,29,1.0
2020-05-10,BY,36,0,54,1,29,1.0
2020-05-10,HU,33,0,21,9,29,2.0
2020-05-10,MD,1,0,54,1,29,2.0
2020-05-10,PL,131,0,21,7,28,1.0
2020-05-10,RO,11,0,22,9,30,2.0
2020-05-10,SK,13,0,56,2,29,2.0
2020-05-10,UA,26,0,29,1,29,1.0
2020-05-11,BY,34,0,53,2,29,1.0
2020-05-11,HU,50,0,20,10,29,2.0
2020-05-11,MD,1,0,53,2,29,2.0
2020-05-11,PL,105,0,20,8,28,1.0
2020-05-11,RO,37,0,21,10,30,2.0
2020-05-11,SK,16,0,55,3,29,2.0
2020-05-11,UA,32,0,28,2,29,1.0
2020-05-12,BY,25,0,52,3,29,1.0
2020-05-12,HU,40,0,19,11,29,2.0
2020-05-12,MD,1,0,52,3,29,2.0
2020-05-12,PL,105,0,19,9,28,1.0
2020-05-12,RO,43,0,20,11,30,2.0
2020-05-12,SK,24,0,54,4,29,2.0
2020-05-12,UA,23,0,27,3,29,1.0
2020-05-13,BY,34,0,51,4,29,1.0
2020-05-13,HU,43,0,18,12,29,2.0
2020-05-13,MD,1,0,51,4,29,2.0
2020-05-13,PL,133,0,18,10,28,1.0
2020-05-13,RO,33,0,19,12,30,2.0
2020-05-13,SK,17,0,53,5,29,2.0
2020-05-13,UA,41,0,26,4,29,1.0
2020-05-14,BY,14,0,50,5,29,1.0
2020-05-14,HU,47,0,17,13,29,2.0
2020-05-14,MD,1,0,50,5,29,2.0
2020-05-14,PL,134,0,17,11,28,1.0
2020-05-14,RO,31,0,18,13,30,2.0
2020-05-14,SK,32,0,52,6,29,2.0
2020-05-14,UA,43,0,25,5,29,1.0
2020-05-15,BY,27,0,49,6,29,1.0
2020-05-15,HU,67,0,16,14,29,2.0
2020-05-15,MD,1,0,49,6,29,2.0
2020-05-15,PL,183,0,16,12,28,1.0
2020-05-15,RO,24,0,17,14,30,2.0
2020-05-15,SK,18,0,51,7,29,2.0
2020-05-15,UA,41,0,24,6,29,1.0
2020-05-16,BY,22,0,48,7,29,1.0
2020-05-16,HU,33,0,15,15,29,2.0
2020-05-16,MD,1,0,48,7,29,2.0
2020-05-16,PL,126,0,15,13,28,1.0
2020-05-16,RO,15,0,16,15,30,1.0
2020-05-16,SK,13,0,50,8,29,2.0
2020-05-16,UA,28,0,23,7,29,1.0
2020-05-17,BY,29,0,47,8,29,1.0
2020-05-17,HU,35,0,14,16,29,2.0
2020-05-17,MD,1,0,47,8,29,2.0
2020-05-17,PL,87,0,14,14,28,1.0
2020-05-17,RO,25,0,15,16,30,1.0
2020-05-17,SK,6,0,49,9,29,2.0
2020-05-17,UA,26,0,22,8,29,1.0
2020-05-18,BY,22,0,46,9,29,1.0
2020-05-18,HU,36,0,13,17,29,1.0
2020-05-18,MD,1,0,46,9,29,1.0
2020-05-18,PL,140,0,13,15,28,1.0
2020-05-18,RO,41,0,14,17,30,1.0
2020-05-18,SK,23,0,48,10,29,1.0
2020-05-18,UA,38,0,21,9,29,1.0
2020-05-19,BY,12,0,45,10,29,1.0
2020-05-19,HU,39,0,12,18,29,1.0
2020-05-19,MD,1,0,45,10,29,1.0
2020-05-19,PL,141,0,12,16,28,1.0
2020-05-19,RO,37,0,13,18,30,1.0
2020-05-19,SK,36,0,47,11,29,1.0
2020-05-19,UA,37,0,20,10,29,1.0
2020-05-20,BY,28,0,44,11,29,1.0
2020-05-20,HU,38,0,11,19,29,1.0
2020-05-20,MD,1,0,44,11,29,1.0
2020-05-20,PL,200,0,11,17,28,1.0
2020-05-20,RO,45,0,12,19,30,1.0
2020-05-20,SK,26,0,46,12,29,1.0
2020-05-20,UA,39,0,19,11,29,1.0
2020-05-21,BY,18,0,43,12,29,1.0
2020-05-21,HU,32,0,10,20,29,1.0
2020-05-21,MD,1,0,43,12,29,1.0
2020-05-21,PL,201,0,10,18,28,1.0
2020-05-21,RO,38,0,11,20,30,1.0
2020-05-21,SK,29,0,45,13,29,1.0
2020-05-21,UA,35,0,18,12,29,1.0
2020-05-22,BY,24,0,42,13,29,1.0
2020-05-22,HU,50,0,9,21,29,1.0
2020-05-22,MD,1,0,42,13,29,1.0
2020-05-22,PL,188,0,9,19,28,1.0
2020-05-22,RO,53,0,10,21,30,1.0
2020-05-22,SK,44,0,44,14,29,1.0
2020-05-22,UA,46,0,17,13,29,1.0
2020-05-23,BY,18,0,41,14,29,1.0
2020-05-23,HU,31,0,8,22,29,1.0
2020-05-23,MD,1,0,41,14,29,1.0
2020-05-23,PL,94,0,8,20,28,1.0
2020-05-23,RO,26,0,9,22,30,1.0
2020-05-23,SK,4,0,43,15,29,1.0
2020-05-23,UA,24,0,16,14,29,1.0
2020-05-24,BY,24,0,40,15,29,1.0
2020-05-24,HU,40,0,7,23,29,1.0
2020-05-24,MD,1,0,40,15,29,1.0
2020-05-24,PL,77,0,7,21,28,1.0
2020-05-24,RO,20,0,8,23,30,1.0
2020-05-24,SK,9,0,42,16,29,1.0
2020-05-24,UA,32,0,15,15,29,1.0
2020-05-25,BY,21,0,39,16,29,1.0
2020-05-25,HU,29,0,6,24,29,1.0
2020-05-25,MD,1,0,39,16,29,1.0
2020-05-25,PL,104,0,6,22,28,1.0
2020-05-25,RO,34,0,7,24,30,1.0
2020-05-25,SK,16,0,41,17,29,1.0
2020-05-25,UA,36,0,14,16,29,1.0
2020-05-26,BY,15,0,38,17,29,1.0
2020-05-26,HU,31,0,5,25,29,1.0
2020-05-26,MD,1,0,38,17,29,1.0
2020-05-26,PL,148,0,5,23,28,1.0
2020-05-26,RO,49,0,6,25,30,1.0
2020-05-26,SK,22,0,40,18,29,1.0
2020-05-26,UA,42,0,13,17,29,1.0
2020-05-27,BY,27,0,37,18,29,1.0
2020-05-27,HU,53,0,4,26,29,1.0
2020-05-27,MD,1,0,37,18,29,1.0
2020-05-27,PL,211,0,4,24,28,1.0
2020-05-27,RO,50,0,5,26,30,1.0
2020-05-27,SK,26,0,39,19,29,1.0
2020-05-27,UA,41,0,12,18,29,1.0
2020-05-28,BY,22,0,36,19,29,1.0
2020-05-28,HU,60,0,3,27,29,1.0
2020-05-28,MD,1,0,36,19,29,1.0
2020-05-28,PL,160,0,3,25,28,1.0
2020-05-28,RO,58,0,4,27,30,1.0
2020-05-28,SK,25,0,38,20,29,1.0
2020-05-28,UA,28,0,11,19,29,1.0
2020-05-29,BY,42,0,35,20,29,1.0
2020-05-29,HU,57,0,2,28,29,1.0
2020-05-29,MD,1,0,35,20,29,1.0
2020-05-29,PL,170,0,2,26,28,1.0
2020-05-29,RO,44,0,3,28,30,1.0
2020-05-29,SK,26,0,37,21,29,1.0
2020-05-29,UA,50,0,10,20,29,1.0
2020-05-30,BY,21,0,34,21,29,1.0
2020-05-30,HU,26,0,1,29,29,1.0
2020-05-30,MD,1,0,34,21,29,1.0
2020-05-30,PL,89,0,1,27,28,0.0
2020-05-30,RO,18,0,2,29,30,1.0
2020-05-30,SK,12,0,36,22,29,1.0
2020-05-30,UA,36,0,9,21,29,1.0
2020-05-31,BY,37,0,33,22,29,1.0
2020-05-31,HU,28,1,1,30,29,1.0
2020-05-31,MD,1,0,33,22,29,1.0
2020-05-31,PL,51,1,11,28,28,0.0
2020-05-31,RO,28,0,1,30,30,1.0
2020-05-31,SK,5,0,35,23,29,1.0
2020-05-31,UA,30,0,8,22,29,1.0
2020-06-01,BY,22,0,32,23,30,1.0
2020-06-01,HU,36,1,80,1,29,1.0
2020-06-01,MD,1,0,32,23,30,1.0
2020-06-01,PL,184,0,10,1,29,0.0
2020-06-01,RO,32,1,6,31,27,0.0
2020-06-01,SK,21,0,34,24,30,1.0
2020-06-01,UA,25,0,7,23,28,1.0
2020-06-02,BY,15,0,31,24,30,1.0
2020-06-02,HU,50,0,79,1,29,1.0
2020-06-02,MD,1,0,31,24,30,1.0
2020-06-02,PL,222,0,9,2,29,0.0
2020-06-02,RO,46,0,5,1,27,0.0
2020-06-02,SK,19,0,33,25,30,1.0
2020-06-02,UA,21,0,6,24,28,1.0
2020-06-03,BY,39,0,30,25,30,1.0
2020-06-03,HU,70,0,78,2,29,1.0
2020-06-03,MD,1,0,30,25,30,1.0
2020-06-03,PL,254,0,8,3,29,0.0
2020-06-03,RO,46,0,4,2,27,0.0
2020-06-03,SK,36,0,32,26,30,1.0
2020-06-03,UA,25,0,5,25,28,1.0
2020-06-04,BY,15,0,29,26,30,1.0
2020-06-04,HU,63,0,77,3,29,1.0
2020-06-04,MD,1,0,29,26,30,1.0
2020-06-04,PL,266,0,7,4,29,0.0
2020-06-04,RO,42,0,3,3,27,0.0
2020-06-04,SK,32,0,31,27,30,1.0
2020-06-04,UA,19,0,4,26,28,1.0
2020-06-05,BY,41,0,28,27,30,1.0
2020-06-05,HU,71,0,76,4,29,1.0
2020-06-05,MD,1,0,28,27,30,1.0
2020-06-05,PL,154,0,6,5,29,0.0
2020-06-05,RO,41,0,2,4,27,0.0
2020-06-05,SK,24,0,30,28,30,1.0
2020-06-05,UA,34,0,3,27,28,1.0
2020-06-06,BY,25,0,27,28,30,1.0
2020-06-06,HU,53,0,75,5,29,1.0
2020-06-06,MD,1,0,27,28,30,1.0
2020-06-06,PL,181,0,5,6,29,0.0
2020-06-06,RO,29,0,1,5,27,0.0
2020-06-06,SK,12,0,29,29,30,1.0
2020-06-06,UA,22,0,2,28,28,1.0
2020-06-07,BY,38,0,26,29,30,1.0
2020-06-07,HU,65,0,74,6,29,1.0
2020-06-07,MD,1,0,26,29,30,1.0
2020-06-07,PL,124,0,4,7,29,0.0
2020-06-07,RO,30,1,1,6,27,0.0
2020-06-07,SK,4,0,28,30,30,1.0
2020-06-07,UA,19,0,1,29,28,1.0
2020-06-08,BY,22,0,25,30,30,1.0
2020-06-08,HU,63,0,73,7,29,1.0
2020-06-08,MD,1,0,25,30,30,1.0
2020-06-08,PL,148,0,3,8,29,0.0
2020-06-08,RO,40,1,68,1,27,0.0
2020-06-08,SK,17,0,27,31,30,1.0
2020-06-08,UA,26,1,21,30,28,1.0
2020-06-09,BY,12,0,24,31,30,1.0
2020-06-09,HU,76,0,72,8,29,1.0
2020-06-09,MD,1,0,24,31,30,1.0
2020-06-09,PL,153,0,2,9,29,0.0
2020-06-09,RO,57,0,67,1,27,0.0
2020-06-09,SK,20,0,26,32,30,1.0
2020-06-09,UA,18,0,20,1,28,1.0
2020-06-10,BY,43,0,23,32,30,1.0
2020-06-10,HU,74,0,71,9,29,1.0
2020-06-10,MD,1,0,23,32,30,1.0
2020-06-10,PL,135,0,1,10,29,0.0
2020-06-10,RO,59,0,66,2,27,0.0
2020-06-10,SK,21,0,25,33,30,1.0
2020-06-10,UA,19,0,19,2,28,1.0
2020-06-11,BY,19,0,22,33,30,1.0
2020-06-11,HU,90,0,70,10,29,1.0
2020-06-11,MD,1,0,22,33,30,1.0
2020-06-11,PL,106,1,65,11,29,0.0
2020-06-11,RO,51,0,65,3,27,0.0
2020-06-11,SK,29,0,24,34,30,1.0
2020-06-11,UA,11,0,18,3,28,1.0
2020-06-12,BY,34,0,21,34,30,1.0
2020-06-12,HU,90,0,69,11,29,1.0
2020-06-12,MD,1,0,21,34,30,1.0
2020-06-12,PL,192,0,64,1,29,0.0
2020-06-12,RO,79,0,64,4,27,0.0
2020-06-12,SK,30,0,23,35,30,1.0
2020-06-12,UA,35,0,17,4,28,1.0
2020-06-13,BY,29,0,20,35,30,1.0
2020-06-13,HU,62,0,68,12,29,1.0
2020-06-13,MD,1,0,20,35,30,1.0
2020-06-13,PL,136,0,63,2,29,0.0
2020-06-13,RO,39,0,63,5,27,0.0
2020-06-13,SK,12,0,22,36,30,1.0
2020-06-13,UA,9,0,16,5,28,1.0
2020-06-14,BY,38,0,19,36,30,1.0
2020-06-14,HU,59,0,67,13,29,1.0
2020-06-14,MD,1,0,19,36,30,1.0
2020-06-14,PL,133,0,62,3,29,0.0
2020-06-14,RO,35,0,62,6,27,0.0
2020-06-14,SK,13,0,21,37,30,1.0
2020-06-14,UA,21,0,15,6,28,1.0
2020-06-15,BY,37,0,18,37,30,1.0
2020-06-15,HU,90,0,66,14,29,1.0
2020-06-15,MD,1,0,18,37,30,1.0
2020-06-15,PL,235,0,61,4,29,0.0
2020-06-15,RO,46,0,61,7,27,0.0
2020-06-15,SK,32,0,20,38,30,1.0
2020-06-15,UA,51,0,14,7,28,1.0
2020-06-16,BY,29,0,17,38,30,1.0
2020-06-16,HU,92,0,65,15,29,1.0
2020-06-16,MD,1,0,17,38,30,1.0
2020-06-16,PL,229,0,60,5,29,0.0
2020-06-16,RO,65,0,60,8,27,0.0
2020-06-16,SK,40,0,19,39,30,1.0
2020-06-16,UA,50,0,13,8,28,1.0
2020-06-17,BY,47,0,16,39,30,1.0
2020-06-17,HU,90,0,64,16,29,1.0
2020-06-17,MD,1,0,16,39,30,1.0
2020-06-17,PL,242,0,59,6,29,0.0
2020-06-17,RO,95,0,59,9,27,0.0
2020-06-17,SK,29,0,18,40,30,1.0
2020-06-17,UA,71,0,12,9,28,1.0
2020-06-18,BY,34,0,15,40,30,1.0
2020-06-18,HU,69,0,63,17,29,1.0
2020-06-18,MD,1,0,15,40,30,1.0
2020-06-18,PL,209,0,58,7,29,0.0
2020-06-18,RO,77,0,58,10,27,0.0
2020-06-18,SK,36,0,17,41,30,1.0
2020-06-18,UA,53,0,11,10,28,1.0
2020-06-19,BY,58,0,14,41,30,1.0
2020-06-19,HU,109,0,62,18,29,1.0
2020-06-19,MD,1,0,14,41,30,1.0
2020-06-19,PL,196,0,57,8,29,0.0
2020-06-19,RO,101,0,57,11,27,0.0
2020-06-19,SK,25,0,16,42,30,1.0
2020-06-19,UA,68,0,10,11,28,1.0
2020-06-20,BY,38,0,13,42,30,1.0
2020-06-20,HU,72,0,61,19,29,1.0
2020-06-20,MD,1,0,13,42,30,1.0
2020-06-20,PL,141,0,56,9,29,0.0
2020-06-20,RO,53,0,56,12,27,0.0
2020-06-20,SK,8,0,15,43,30,1.0
2020-06-20,UA,58,0,9,12,28,1.0
2020-06-21,BY,53,0,12,43,30,1.0
2020-06-21,HU,73,0,60,20,29,1.0
2020-06-21,MD,1,0,12,43,30,1.0
2020-06-21,PL,144,0,55,10,29,0.0
2020-06-21,RO,59,0,55,13,27,0.0
2020-06-21,SK,14,0,14,44,30,1.0
2020-06-21,UA,56,0,8,13,28,1.0
2020-06-22,BY,45,0,11,44,30,1.0
2020-06-22,HU,113,0,59,21,29,1.0
2020-06-22,MD,1,0,11,44,30,1.0
2020-06-22,PL,231,0,54,11,29,0.0
2020-06-22,RO,96,0,54,14,27,0.0
2020-06-22,SK,26,0,13,45,30,1.0
2020-06-22,UA,74,0,7,14,28,1.0
2020-06-23,BY,36,0,10,45,30,1.0
2020-06-23,HU,104,0,58,22,29,1.0
2020-06-23,MD,1,0,10,45,30,1.0
2020-06-23,PL,264,0,53,12,29,0.0
2020-06-23,RO,108,0,53,15,27,0.0
2020-06-23,SK,42,0,12,46,30,1.0
2020-06-23,UA,63,0,6,15,28,1.0
2020-06-24,BY,51,0,9,46,30,1.0
2020-06-24,HU,110,0,57,23,29,1.0
2020-06-24,MD,1,0,9,46,30,1.0
2020-06-24,PL,205,0,52,13,29,0.0
2020-06-24,RO,154,0,52,16,27,0.0
2020-06-24,SK,49,0,11,47,30,1.0
2020-06-24,UA,73,0,5,16,28,1.0
2020-06-25,BY,42,0,8,47,30,1.0
2020-06-25,HU,92,0,56,24,29,1.0
2020-06-25,MD,1,0,8,47,30,1.0
2020-06-25,PL,262,0,51,14,29,0.0
2020-06-25,RO,113,0,51,17,27,0.0
2020-06-25,SK,46,0,10,48,30,1.0
2020-06-25,UA,75,0,4,17,28,1.0
2020-06-26,BY,59,0,7,48,30,1.0
2020-06-26,HU,130,0,55,25,29,1.0
2020-06-26,MD,1,0,7,48,30,1.0
2020-06-26,PL,249,0,50,15,29,0.0
2020-06-26,RO,152,0,50,18,27,0.0
2020-06-26,SK,46,0,9,49,30,1.0
2020-06-26,UA,106,0,3,18,28,1.0
2020-06-27,BY,39,0,6,49,30,1.0
2020-06-27,HU,90,0,54,26,29,1.0
2020-06-27,MD,1,0,6,49,30,1.0
2020-06-27,PL,228,0,49,16,29,0.0
2020-06-27,RO,85,0,49,19,27,0.0
2020-06-27,SK,20,0,8,50,30,1.0
2020-06-27,UA,60,0,2,19,28,1.0
2020-06-28,BY,48,0,5,50,30,1.0
2020-06-28,HU,93,0,53,27,29,1.0
2020-06-28,MD,1,0,5,50,30,1.0
2020-06-28,PL,267,0,48,17,29,0.0
2020-06-28,RO,92,0,48,20,27,0.0
2020-06-28,SK,23,0,7,51,30,1.0
2020-06-28,UA,72,0,1,20,28,1.0
2020-06-29,BY,47,0,4,51,30,1.0
2020-06-29,HU,97,0,52,28,29,1.0
2020-06-29,MD,1,0,4,51,30,1.0
2020-06-29,PL,233,0,47,18,29,0.0
2020-06-29,RO,111,0,47,21,27,0.0
2020-06-29,SK,39,0,6,52,30,1.0
2020-06-29,UA,93,1,56,21,28,1.0
2020-06-30,BY,35,0,3,52,30,1.0
2020-06-30,HU,94,0,51,29,29,1.0
2020-06-30,MD,1,0,3,52,30,1.0
2020-06-30,PL,334,0,46,19,29,0.0
2020-06-30,RO,109,0,46,22,27,0.0
2020-06-30,SK,37,0,5,53,30,1.0
2020-06-30,UA,67,0,55,1,28,1.0
2020-07-01,BY,71,0,2,53,30,1.0
2020-07-01,HU,154,0,50,30,31,1.0
2020-07-01,MD,1,0,2,53,30,1.0
2020-07-01,PL,468,0,45,20,31,0.0
2020-07-01,RO,148,0,45,23,31,0.0
2020-07-01,SK,49,0,4,54,30,1.0
2020-07-01,UA,134,0,54,2,31,1.0
2020-07-02,BY,52,0,1,54,30,1.0
2020-07-02,HU,127,0,49,31,31,1.0
2020-07-02,MD,1,0,1,54,30,1.0
2020-07-02,PL,413,0,44,21,31,0.0
2020-07-02,RO,130,0,44,24,31,0.0
2020-07-02,SK,39,0,3,55,30,1.0
2020-07-02,UA,101,0,53,3,31,1.0
2020-07-03,BY,70,1,127,55,30,1.0
2020-07-03,HU,164,0,48,32,31,1.0
2020-07-03,MD,1,1,127,55,30,1.0
2020-07-03,PL,564,0,43,22,31,0.0
2020-07-03,RO,145,0,43,25,31,0.0
2020-07-03,SK,32,0,2,56,30,1.0
